"gene","date","library_stock_id","gene_plus_library_stock","experiment_id","count_adult","count_larva","count_embryo"
"glp-1","2015-10-09","L4440_E06","glp-1_L4440_E06","58583_E06",13,199,66
"glp-1","2015-10-09","L4440_E06","glp-1_L4440_E06","58584_E06",6,213,80
"glp-1","2015-10-09","L4440_E07","glp-1_L4440_E07","58583_E07",13,203,90
"glp-1","2015-10-09","L4440_E07","glp-1_L4440_E07","58584_E07",2,131,61
"glp-1","2015-10-09","L4440_E08","glp-1_L4440_E08","58583_E08",15,203,70
"glp-1","2015-10-09","L4440_E08","glp-1_L4440_E08","58584_E08",6,167,59
"glp-1","2015-10-09","L4440_E09","glp-1_L4440_E09","58583_E09",14,167,62
"glp-1","2015-10-09","L4440_E09","glp-1_L4440_E09","58584_E09",6,153,19
"glp-1","2015-10-09","L4440_E10","glp-1_L4440_E10","58583_E10",11,168,56
"glp-1","2015-10-09","L4440_E10","glp-1_L4440_E10","58584_E10",7,140,39
"glp-1","2015-10-09","L4440_E11","glp-1_L4440_E11","58583_E11",8,160,46
"glp-1","2015-10-09","L4440_E11","glp-1_L4440_E11","58584_E11",12,126,63
"glp-1","2015-10-09","L4440_E12","glp-1_L4440_E12","58583_E12",14,195,62
"glp-1","2015-10-09","L4440_E12","glp-1_L4440_E12","58584_E12",12,212,49
"glp-1","2015-10-09","L4440_F01","glp-1_L4440_F01","58583_F01",12,162,76
"glp-1","2015-10-09","L4440_F01","glp-1_L4440_F01","58584_F01",7,128,48
"glp-1","2015-10-09","L4440_F02","glp-1_L4440_F02","58583_F02",7,143,41
"glp-1","2015-10-09","L4440_F02","glp-1_L4440_F02","58584_F02",8,126,43
"glp-1","2015-10-09","L4440_F03","glp-1_L4440_F03","58583_F03",12,140,96
"glp-1","2015-10-09","L4440_F03","glp-1_L4440_F03","58584_F03",15,246,59
"glp-1","2015-10-09","L4440_F04","glp-1_L4440_F04","58583_F04",8,139,34
"glp-1","2015-10-09","L4440_F04","glp-1_L4440_F04","58584_F04",10,160,82
"glp-1","2015-10-09","L4440_F05","glp-1_L4440_F05","58583_F05",7,141,51
"glp-1","2015-10-09","L4440_F05","glp-1_L4440_F05","58584_F05",12,221,95
"glp-1","2015-10-09","L4440_F06","glp-1_L4440_F06","58583_F06",9,139,68
"glp-1","2015-10-09","L4440_F06","glp-1_L4440_F06","58584_F06",7,159,119
"glp-1","2015-10-09","L4440_F07","glp-1_L4440_F07","58583_F07",9,135,75
"glp-1","2015-10-09","L4440_F07","glp-1_L4440_F07","58584_F07",2,151,43
"glp-1","2015-10-09","L4440_F08","glp-1_L4440_F08","58583_F08",18,231,115
"glp-1","2015-10-09","L4440_F08","glp-1_L4440_F08","58584_F08",11,257,75
"glp-1","2015-10-09","L4440_F09","glp-1_L4440_F09","58583_F09",5,142,45
"glp-1","2015-10-09","L4440_F09","glp-1_L4440_F09","58584_F09",10,225,58
"glp-1","2015-10-09","L4440_F10","glp-1_L4440_F10","58583_F10",8,175,44
"glp-1","2015-10-09","L4440_F10","glp-1_L4440_F10","58584_F10",11,171,91
"glp-1","2015-10-09","L4440_F11","glp-1_L4440_F11","58583_F11",10,150,64
"glp-1","2015-10-09","L4440_F11","glp-1_L4440_F11","58584_F11",11,201,67
"glp-1","2015-10-09","L4440_F12","glp-1_L4440_F12","58583_F12",6,156,65
"glp-1","2015-10-09","L4440_F12","glp-1_L4440_F12","58584_F12",10,170,90
"glp-1","2015-10-09","L4440_G01","glp-1_L4440_G01","58583_G01",9,131,51
"glp-1","2015-10-09","L4440_G01","glp-1_L4440_G01","58584_G01",6,148,36
"glp-1","2015-10-09","L4440_G02","glp-1_L4440_G02","58583_G02",8,149,62
"glp-1","2015-10-09","L4440_G02","glp-1_L4440_G02","58584_G02",5,160,49
"glp-1","2015-10-09","L4440_G03","glp-1_L4440_G03","58583_G03",10,179,31
"glp-1","2015-10-09","L4440_G03","glp-1_L4440_G03","58584_G03",12,218,57
"glp-1","2015-10-09","L4440_G04","glp-1_L4440_G04","58583_G04",9,194,63
"glp-1","2015-10-09","L4440_G04","glp-1_L4440_G04","58584_G04",8,206,46
"glp-1","2015-10-09","L4440_G05","glp-1_L4440_G05","58583_G05",11,105,34
"glp-1","2015-10-09","L4440_G05","glp-1_L4440_G05","58584_G05",15,182,58
"glp-1","2015-10-09","L4440_G06","glp-1_L4440_G06","58583_G06",10,135,46
